"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000184292","TACSTD2",0.7986092257888,6.34545342435664,2.47642340975306,0.014162254970594,0.0610075724544005,-3.78801273838767
"ENSG00000175344","CHRNA7",-0.751225757192901,0.394548701083231,-2.47626582257703,0.0141683039112943,0.0610159062348106,-3.29075798090342
"ENSG00000072818","ACAP1",-0.377933091859975,3.09732517330995,-2.47572278934337,0.014189165701018,0.0610634746002129,-3.51560378782794
"ENSG00000115112","TFCP2L1",0.717768406854788,3.88065830680218,2.47575033086302,0.014188106976954,0.0610634746002129,-3.62691798514183
"ENSG00000137094","DNAJB5",-0.428063538657586,3.20275672448086,-2.47585291962069,0.0141841639789093,0.0610634746002129,-3.52698644479748
"ENSG00000267573","KRT8P5",-0.431811661966896,-2.17491489366816,-2.47579408738093,0.0141864250763352,0.0610634746002129,-3.17195373634487
"ENSG00000231826","LINC01819",1.21438338292769,-0.890146934000369,2.47555284918558,0.0141956999283451,0.0610766069497742,-3.24832125784573
"ENSG00000274997","H2AC12",0.563339732411255,-3.26237007249724,2.47551576089174,0.0141971263351482,0.0610766069497742,-3.12388964738293
"ENSG00000188612","SUMO2",-0.176984697387981,7.11593177245119,-2.47512764704464,0.0142120607485407,0.0611302865351663,-3.80577086750183
"ENSG00000264895","",0.4362002410607,-0.734910902883375,2.47500490954409,0.0142167865291311,0.0611400447985431,-3.25263931425483
"ENSG00000100220","RTCB",-0.183353108069515,5.98592181475347,-2.47433509421615,0.0142426011639244,0.0612404777539192,-3.77840176092952
"ENSG00000244137","",0.775798287359199,-3.18144343701529,2.47417844152612,0.014248644558968,0.0612482262710997,-3.13292753229508
"ENSG00000262445","",0.912775034680487,-3.63930561932142,2.47416077824121,0.0142493261215849,0.0612482262710997,-3.11209659450629
"ENSG00000161133","USP41",0.689303020836308,-3.1561548569046,2.47386871370987,0.0142606000451381,0.0612860986050382,-3.13386663392986
"ENSG00000100448","CTSG",-1.00807868575702,-1.67726779865704,-2.47377153648801,0.0142643529216912,0.061290677630819,-3.19672929689771
"ENSG00000258846","EEF1A1P33",-0.450014597704174,-2.01025051544526,-2.4737135725379,0.0142665918433349,0.061290677630819,-3.18562389961988
"ENSG00000128928","IVD",-0.231544157615863,5.76034210811287,-2.47233346774327,0.0143199923020208,0.0614988554454926,-3.77345574616594
"ENSG00000181220","ZNF746",-0.171341423950822,4.6949557205568,-2.47238195399438,0.0143181132129804,0.0614988554454926,-3.70608706463728
"ENSG00000188389","PDCD1",-0.504906618956192,1.17777246383431,-2.47226770264992,0.0143225413845828,0.061499188485345,-3.34724746713661
"ENSG00000175985","PLEKHD1",0.61773199211962,-1.71558362276465,2.47182683814724,0.0143396398982014,0.0615619840557186,-3.21469704852629
"ENSG00000227199","ST7-AS1",0.315661347319638,0.14477034726245,2.47168658010015,0.014345083478632,0.0615747304120754,-3.29859214801767
"ENSG00000250138","",-0.456569397340872,-0.450081514501444,-2.4713660678343,0.0143575298356371,0.0616121856427516,-3.26654340221916
"ENSG00000273249","",0.448102659612852,-3.04279371687854,2.47133436186233,0.0143587615859147,0.0616121856427516,-3.14361390825839
"ENSG00000237702","TRBV3-1",-0.62116770491771,-2.03357279086527,-2.47114154465253,0.0143662543953002,0.0616337082962507,-3.18792778938521
"ENSG00000159720","ATP6V0D1",-0.213738830749021,6.4251979969398,-2.47103600914278,0.014370356940272,0.0616406812178568,-3.80027760009735
"ENSG00000174837","ADGRE1",-0.566547884578683,0.139685693426871,-2.47095379107133,0.0143735537743452,0.0616437674193435,-3.29222709428555
"ENSG00000232229","LINC00865",0.528715598480981,0.0313691984110165,2.47057356305572,0.0143883461687069,0.0616965737921649,-3.2977904218798
"ENSG00000168291","PDHB",-0.173309332543377,5.26173995755349,-2.47037721592698,0.0143959901573254,0.0617080832187302,-3.75256817861315
